序号,行业类别,占净值比例,市值,截止时间,fund_code
1,制造业,80.38,63870.538103,2024-12-31,519670
2,信息传输、软件和信息技术服务业,8.57,6813.542103,2024-12-31,519670
3,科学研究和技术服务业,4.04,3210.039524,2024-12-31,519670
4,文化、体育和娱乐业,0.51,408.2076,2024-12-31,519670
5,交通运输、仓储和邮政业,0.01,3.974751,2024-12-31,519670
6,制造业,87.31,70371.469342,2024-09-30,519670
7,科学研究和技术服务业,3.25,2622.61434,2024-09-30,519670
8,信息传输、软件和信息技术服务业,3.12,2514.424164,2024-09-30,519670
9,制造业,86.3,57419.853364,2024-06-30,519670
10,信息传输、软件和信息技术服务业,3.98,2644.852735,2024-06-30,519670
11,科学研究和技术服务业,2.78,1846.8,2024-06-30,519670
12,制造业,81.84,57565.376488,2024-03-31,519670
13,金融业,5.64,3966.08,2024-03-31,519670
14,信息传输、软件和信息技术服务业,3.04,2138.934933,2024-03-31,519670
15,科学研究和技术服务业,2.87,2021.257423,2024-03-31,519670
16,租赁和商务服务业,0.0,3.346016,2024-03-31,519670
17,批发和零售业,0.0,1.575548,2024-03-31,519670
1,制造业,83.05,79798.885104,2024-12-31,110015
2,采矿业,2.9,2786.9244,2024-12-31,110015
3,金融业,2.04,1956.747,2024-12-31,110015
4,房地产业,0.88,845.687,2024-12-31,110015
5,信息传输、软件和信息技术服务业,0.0,4.139264,2024-12-31,110015
6,科学研究和技术服务业,0.0,1.114856,2024-12-31,110015
7,制造业,84.94,94721.207127,2024-09-30,110015
8,采矿业,6.79,7571.6439,2024-09-30,110015
9,金融业,1.68,1872.6019,2024-09-30,110015
10,信息传输、软件和信息技术服务业,0.02,16.739596,2024-09-30,110015
11,科学研究和技术服务业,0.01,10.494852,2024-09-30,110015
12,制造业,76.97,80696.563433,2024-06-30,110015
13,采矿业,3.76,3945.7557,2024-06-30,110015
14,电力、热力、燃气及水生产和供应业,3.35,3511.016638,2024-06-30,110015
15,金融业,1.62,1702.3201,2024-06-30,110015
16,科学研究和技术服务业,1.58,1658.718,2024-06-30,110015
17,水利、环境和公共设施管理业,0.02,20.333229,2024-06-30,110015
18,信息传输、软件和信息技术服务业,0.02,16.543002,2024-06-30,110015
19,制造业,83.01,98536.656707,2024-03-31,110015
20,采矿业,4.37,5188.7521,2024-03-31,110015
21,科学研究和技术服务业,1.08,1277.907236,2024-03-31,110015
22,卫生和社会工作,0.92,1090.8814,2024-03-31,110015
23,电力、热力、燃气及水生产和供应业,0.81,960.4182,2024-03-31,110015
24,水利、环境和公共设施管理业,0.01,17.376343,2024-03-31,110015
25,交通运输、仓储和邮政业,0.01,12.1248,2024-03-31,110015
26,信息传输、软件和信息技术服务业,0.01,7.204165,2024-03-31,110015
27,租赁和商务服务业,0.0,0.30976,2024-03-31,110015
1,制造业,59.52,20102.502283,2024-12-31,630010
2,信息传输、软件和信息技术服务业,23.31,7872.070528,2024-12-31,630010
3,交通运输、仓储和邮政业,3.59,1212.1615,2024-12-31,630010
4,金融业,2.04,688.6686,2024-12-31,630010
5,采矿业,1.38,465.4053,2024-12-31,630010
6,制造业,69.51,23040.216839,2024-09-30,630010
7,信息传输、软件和信息技术服务业,9.08,3010.18388,2024-09-30,630010
8,交通运输、仓储和邮政业,6.7,2222.4484,2024-09-30,630010
9,房地产业,3.23,1069.814039,2024-09-30,630010
10,电力、热力、燃气及水生产和供应业,2.9,961.116,2024-09-30,630010
11,租赁和商务服务业,1.0,332.346,2024-09-30,630010
12,采矿业,0.97,322.5292,2024-09-30,630010
13,制造业,68.68,21211.314116,2024-06-30,630010
14,采矿业,4.38,1353.8685,2024-06-30,630010
15,信息传输、软件和信息技术服务业,4.18,1290.218443,2024-06-30,630010
16,交通运输、仓储和邮政业,3.06,945.6515,2024-06-30,630010
17,房地产业,2.75,849.643788,2024-06-30,630010
18,电力、热力、燃气及水生产和供应业,2.28,704.3677,2024-06-30,630010
19,制造业,61.49,19551.350267,2024-03-31,630010
20,信息传输、软件和信息技术服务业,8.08,2570.460032,2024-03-31,630010
21,建筑业,5.95,1892.3282,2024-03-31,630010
22,房地产业,2.79,885.530569,2024-03-31,630010
23,交通运输、仓储和邮政业,2.41,764.7234,2024-03-31,630010
24,采矿业,2.13,676.5004,2024-03-31,630010
25,卫生和社会工作,1.76,559.616,2024-03-31,630010
26,文化、体育和娱乐业,1.2,381.0268,2024-03-31,630010
1,制造业,78.55,56332.855029,2024-12-31,370027
2,采矿业,3.53,2531.339124,2024-12-31,370027
3,金融业,2.45,1754.474208,2024-12-31,370027
4,信息传输、软件和信息技术服务业,1.3,929.998268,2024-12-31,370027
5,电力、热力、燃气及水生产和供应业,0.42,301.3575,2024-12-31,370027
6,制造业,71.5,55610.109012,2024-09-30,370027
7,采矿业,6.08,4731.63988,2024-09-30,370027
8,金融业,5.96,4632.86149,2024-09-30,370027
9,电力、热力、燃气及水生产和供应业,2.59,2017.749825,2024-09-30,370027
10,信息传输、软件和信息技术服务业,1.86,1443.444439,2024-09-30,370027
11,制造业,61.46,45070.096095,2024-06-30,370027
12,采矿业,11.51,8438.761456,2024-06-30,370027
13,电力、热力、燃气及水生产和供应业,4.66,3420.8998,2024-06-30,370027
14,农、林、牧、渔业,2.19,1606.45944,2024-06-30,370027
15,信息传输、软件和信息技术服务业,1.03,752.174498,2024-06-30,370027
16,制造业,56.64,41184.467761,2024-03-31,370027
17,采矿业,13.27,9646.706364,2024-03-31,370027
18,电力、热力、燃气及水生产和供应业,4.69,3413.5124,2024-03-31,370027
19,信息传输、软件和信息技术服务业,3.81,2768.561589,2024-03-31,370027
20,交通运输、仓储和邮政业,0.49,359.7066,2024-03-31,370027
21,卫生和社会工作,0.37,268.3602,2024-03-31,370027
22,建筑业,0.01,7.169192,2024-03-31,370027
1,制造业,66.5,160109.658328,2024-12-31,163411
2,租赁和商务服务业,4.84,11657.582867,2024-12-31,163411
3,信息传输、软件和信息技术服务业,3.66,8802.48518,2024-12-31,163411
4,交通运输、仓储和邮政业,2.94,7066.9313,2024-12-31,163411
5,金融业,2.3,5536.0215,2024-12-31,163411
6,采矿业,2.26,5442.5668,2024-12-31,163411
7,农、林、牧、渔业,1.59,3833.2368,2024-12-31,163411
8,批发和零售业,1.03,2486.9284,2024-12-31,163411
9,文化、体育和娱乐业,0.89,2130.8196,2024-12-31,163411
10,科学研究和技术服务业,0.38,903.4148,2024-12-31,163411
11,水利、环境和公共设施管理业,0.25,606.6225,2024-12-31,163411
12,制造业,61.6,166599.948239,2024-09-30,163411
13,信息传输、软件和信息技术服务业,6.78,18340.051952,2024-09-30,163411
14,采矿业,5.8,15674.969712,2024-09-30,163411
15,金融业,3.52,9508.6745,2024-09-30,163411
16,电力、热力、燃气及水生产和供应业,2.15,5823.810608,2024-09-30,163411
17,文化、体育和娱乐业,1.48,4013.2647,2024-09-30,163411
18,农、林、牧、渔业,1.35,3653.525568,2024-09-30,163411
19,交通运输、仓储和邮政业,1.02,2761.660566,2024-09-30,163411
20,批发和零售业,0.64,1734.105212,2024-09-30,163411
21,科学研究和技术服务业,0.36,960.3408,2024-09-30,163411
22,教育,0.32,863.0712,2024-09-30,163411
23,制造业,62.95,162879.092666,2024-06-30,163411
24,采矿业,9.31,24087.799564,2024-06-30,163411
25,交通运输、仓储和邮政业,4.27,11035.7355,2024-06-30,163411
26,农、林、牧、渔业,2.94,7602.37344,2024-06-30,163411
27,电力、热力、燃气及水生产和供应业,2.33,6034.85844,2024-06-30,163411
28,教育,2.25,5828.92196,2024-06-30,163411
29,信息传输、软件和信息技术服务业,2.16,5595.503394,2024-06-30,163411
30,批发和零售业,0.7,1819.5969,2024-06-30,163411
31,租赁和商务服务业,0.47,1225.1162,2024-06-30,163411
32,综合,0.26,662.6752,2024-06-30,163411
33,制造业,58.46,153033.550185,2024-03-31,163411
34,采矿业,8.78,22989.147034,2024-03-31,163411
35,电力、热力、燃气及水生产和供应业,3.84,10041.432161,2024-03-31,163411
36,农、林、牧、渔业,3.33,8723.91782,2024-03-31,163411
37,交通运输、仓储和邮政业,1.93,5055.6439,2024-03-31,163411
38,租赁和商务服务业,1.73,4534.0813,2024-03-31,163411
39,科学研究和技术服务业,1.67,4376.01704,2024-03-31,163411
40,金融业,1.64,4291.509204,2024-03-31,163411
41,教育,1.46,3822.537,2024-03-31,163411
42,文化、体育和娱乐业,1.1,2885.319344,2024-03-31,163411
43,批发和零售业,0.3,772.95217,2024-03-31,163411
44,信息传输、软件和信息技术服务业,0.07,170.4678,2024-03-31,163411
1,采矿业,54.41,77946.933331,2024-12-31,110025
2,制造业,34.7,49714.731267,2024-12-31,110025
3,电力、热力、燃气及水生产和供应业,0.82,1171.449,2024-12-31,110025
4,信息传输、软件和信息技术服务业,0.0,4.139264,2024-12-31,110025
5,科学研究和技术服务业,0.0,1.114856,2024-12-31,110025
6,制造业,48.46,95412.863757,2024-09-30,110025
7,采矿业,31.82,62645.16713,2024-09-30,110025
8,电力、热力、燃气及水生产和供应业,1.04,2054.5063,2024-09-30,110025
9,信息传输、软件和信息技术服务业,0.0,6.267376,2024-09-30,110025
10,科学研究和技术服务业,0.0,0.954168,2024-09-30,110025
11,制造业,53.81,102207.289802,2024-06-30,110025
12,采矿业,28.44,54015.005381,2024-06-30,110025
13,电力、热力、燃气及水生产和供应业,1.43,2721.879,2024-06-30,110025
14,房地产业,0.38,726.2298,2024-06-30,110025
15,信息传输、软件和信息技术服务业,0.0,4.698102,2024-06-30,110025
16,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,110025
17,租赁和商务服务业,0.0,0.241912,2024-06-30,110025
18,采矿业,41.7,97699.018528,2024-03-31,110025
19,制造业,37.87,88722.29459,2024-03-31,110025
20,房地产业,4.13,9676.4854,2024-03-31,110025
21,电力、热力、燃气及水生产和供应业,1.61,3774.3019,2024-03-31,110025
22,水利、环境和公共设施管理业,0.0,1.586338,2024-03-31,110025
23,科学研究和技术服务业,0.0,1.575021,2024-03-31,110025
24,批发和零售业,0.0,1.554228,2024-03-31,110025
25,信息传输、软件和信息技术服务业,0.0,1.246082,2024-03-31,110025
26,交通运输、仓储和邮政业,0.0,1.155645,2024-03-31,110025
27,租赁和商务服务业,0.0,0.30976,2024-03-31,110025
1,制造业,57.85,883159.639878,2024-12-31,163402
2,金融业,10.92,166760.561775,2024-12-31,163402
3,信息传输、软件和信息技术服务业,6.37,97312.277566,2024-12-31,163402
4,电力、热力、燃气及水生产和供应业,4.8,73334.73162,2024-12-31,163402
5,采矿业,2.73,41631.059353,2024-12-31,163402
6,综合,2.38,36354.291115,2024-12-31,163402
7,科学研究和技术服务业,1.98,30271.66976,2024-12-31,163402
8,建筑业,1.95,29774.0446,2024-12-31,163402
9,水利、环境和公共设施管理业,1.33,20313.032298,2024-12-31,163402
10,房地产业,0.46,7007.945688,2024-12-31,163402
11,批发和零售业,0.01,218.7705,2024-12-31,163402
12,制造业,52.09,858454.445395,2024-09-30,163402
13,金融业,19.84,327021.836496,2024-09-30,163402
14,采矿业,7.31,120448.544704,2024-09-30,163402
15,电力、热力、燃气及水生产和供应业,4.0,65994.74022,2024-09-30,163402
16,交通运输、仓储和邮政业,2.08,34315.247043,2024-09-30,163402
17,信息传输、软件和信息技术服务业,1.59,26172.08674,2024-09-30,163402
18,综合,1.55,25502.74452,2024-09-30,163402
19,科学研究和技术服务业,1.4,23130.815422,2024-09-30,163402
20,建筑业,1.12,18410.1788,2024-09-30,163402
21,制造业,62.47,950882.881822,2024-06-30,163402
22,金融业,11.15,169739.577262,2024-06-30,163402
23,采矿业,4.43,67386.716527,2024-06-30,163402
24,信息传输、软件和信息技术服务业,4.04,61518.743914,2024-06-30,163402
25,交通运输、仓储和邮政业,2.39,36384.832968,2024-06-30,163402
26,电力、热力、燃气及水生产和供应业,2.29,34863.094766,2024-06-30,163402
27,科学研究和技术服务业,1.52,23098.50108,2024-06-30,163402
28,综合,1.03,15629.145664,2024-06-30,163402
29,建筑业,0.69,10478.9522,2024-06-30,163402
30,租赁和商务服务业,0.54,8231.544642,2024-06-30,163402
31,制造业,64.92,1014023.558368,2024-03-31,163402
32,房地产业,10.06,157121.587288,2024-03-31,163402
33,信息传输、软件和信息技术服务业,8.74,136479.828677,2024-03-31,163402
34,采矿业,3.38,52803.728967,2024-03-31,163402
35,租赁和商务服务业,1.43,22303.17264,2024-03-31,163402
36,综合,1.25,19514.231589,2024-03-31,163402
37,金融业,0.95,14891.14411,2024-03-31,163402
38,电力、热力、燃气及水生产和供应业,0.73,11397.398702,2024-03-31,163402
39,交通运输、仓储和邮政业,0.36,5678.6816,2024-03-31,163402
40,科学研究和技术服务业,0.34,5315.0,2024-03-31,163402
41,教育,0.08,1216.4,2024-03-31,163402
1,制造业,74.98,1470293.315956,2024-12-31,320007
2,信息传输、软件和信息技术服务业,18.78,368332.07896,2024-12-31,320007
3,交通运输、仓储和邮政业,0.0,42.020445,2024-12-31,320007
4,科学研究和技术服务业,0.0,11.725244,2024-12-31,320007
5,水利、环境和公共设施管理业,0.0,1.819068,2024-12-31,320007
6,制造业,77.61,1379562.270252,2024-09-30,320007
7,信息传输、软件和信息技术服务业,12.84,228216.561987,2024-09-30,320007
8,科学研究和技术服务业,0.0,10.494852,2024-09-30,320007
9,水利、环境和公共设施管理业,0.0,1.907128,2024-09-30,320007
10,制造业,79.67,1270433.177536,2024-06-30,320007
11,信息传输、软件和信息技术服务业,9.49,151313.593058,2024-06-30,320007
12,批发和零售业,0.47,7565.9463,2024-06-30,320007
13,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,320007
14,制造业,75.94,1273664.183869,2024-03-31,320007
15,信息传输、软件和信息技术服务业,13.09,219575.287051,2024-03-31,320007
16,批发和零售业,0.52,8680.677268,2024-03-31,320007
17,水利、环境和公共设施管理业,0.0,18.924578,2024-03-31,320007
18,科学研究和技术服务业,0.0,16.065189,2024-03-31,320007
19,交通运输、仓储和邮政业,0.0,12.1248,2024-03-31,320007
20,租赁和商务服务业,0.0,3.345136,2024-03-31,320007
1,制造业,81.02,177778.791277,2024-12-31,110005
2,交通运输、仓储和邮政业,9.47,20778.4785,2024-12-31,110005
3,租赁和商务服务业,2.11,4630.8719,2024-12-31,110005
4,信息传输、软件和信息技术服务业,0.0,10.516964,2024-12-31,110005
5,科学研究和技术服务业,0.0,1.114856,2024-12-31,110005
6,制造业,90.26,213690.327031,2024-09-30,110005
7,信息传输、软件和信息技术服务业,0.3,712.499056,2024-09-30,110005
8,科学研究和技术服务业,0.0,0.954168,2024-09-30,110005
9,制造业,87.25,180006.914745,2024-06-30,110005
10,信息传输、软件和信息技术服务业,4.81,9927.242562,2024-06-30,110005
11,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,110005
12,租赁和商务服务业,0.0,0.241912,2024-06-30,110005
13,制造业,84.85,195451.948174,2024-03-31,110005
14,信息传输、软件和信息技术服务业,4.91,11321.183442,2024-03-31,110005
15,科学研究和技术服务业,0.0,2.374861,2024-03-31,110005
16,水利、环境和公共设施管理业,0.0,1.586338,2024-03-31,110005
17,批发和零售业,0.0,1.554228,2024-03-31,110005
18,交通运输、仓储和邮政业,0.0,1.155645,2024-03-31,110005
19,租赁和商务服务业,0.0,0.30976,2024-03-31,110005
1,制造业,77.99,51341.72216,2024-12-31,470028
2,金融业,11.88,7818.9321,2024-12-31,470028
3,采矿业,1.68,1107.3958,2024-12-31,470028
4,信息传输、软件和信息技术服务业,0.9,590.092847,2024-12-31,470028
5,电力、热力、燃气及水生产和供应业,0.68,450.0465,2024-12-31,470028
6,交通运输、仓储和邮政业,0.42,276.8293,2024-12-31,470028
7,卫生和社会工作,0.09,56.9871,2024-12-31,470028
8,水利、环境和公共设施管理业,0.05,32.4135,2024-12-31,470028
9,制造业,59.04,41417.837651,2024-09-30,470028
10,金融业,12.54,8799.904211,2024-09-30,470028
11,采矿业,5.24,3678.724008,2024-09-30,470028
12,电力、热力、燃气及水生产和供应业,2.18,1527.5882,2024-09-30,470028
13,信息传输、软件和信息技术服务业,1.28,898.464,2024-09-30,470028
14,房地产业,0.65,459.3834,2024-09-30,470028
15,交通运输、仓储和邮政业,0.51,355.4605,2024-09-30,470028
16,文化、体育和娱乐业,0.05,35.351,2024-09-30,470028
17,水利、环境和公共设施管理业,0.05,34.643,2024-09-30,470028
18,制造业,55.89,35998.842262,2024-06-30,470028
19,金融业,9.13,5883.2452,2024-06-30,470028
20,采矿业,8.6,5537.964726,2024-06-30,470028
21,电力、热力、燃气及水生产和供应业,1.69,1091.7048,2024-06-30,470028
22,交通运输、仓储和邮政业,1.47,949.6897,2024-06-30,470028
23,信息传输、软件和信息技术服务业,1.47,945.59881,2024-06-30,470028
24,房地产业,0.83,532.854,2024-06-30,470028
25,批发和零售业,0.6,384.0111,2024-06-30,470028
26,制造业,46.22,30726.452651,2024-03-31,470028
27,采矿业,12.76,8484.959168,2024-03-31,470028
28,金融业,10.84,7202.811,2024-03-31,470028
29,信息传输、软件和信息技术服务业,1.31,872.52,2024-03-31,470028
30,房地产业,1.14,757.5015,2024-03-31,470028
31,电力、热力、燃气及水生产和供应业,0.8,529.4091,2024-03-31,470028
32,交通运输、仓储和邮政业,0.75,497.5479,2024-03-31,470028
33,租赁和商务服务业,0.33,217.23,2024-03-31,470028
34,批发和零售业,0.31,206.225128,2024-03-31,470028
35,住宿和餐饮业,0.29,193.312,2024-03-31,470028
36,科学研究和技术服务业,0.03,22.323,2024-03-31,470028
1,制造业,72.0,3247.69307,2024-12-31,162214
2,信息传输、软件和信息技术服务业,22.32,1006.706002,2024-12-31,162214
