date,close,daily_return,cumulative_return,rolling_peak,drawdown
2025-08-08,236.01,0.00098,1.3601,241.32,-0.02200397812033815
2025-08-11,233.95,-0.00873,1.3395,241.32,-0.030540361345930734
2025-08-12,236.4,0.01044,1.364,241.32,-0.02038786673296862
2025-08-13,235.83,-0.00237,1.3583,241.32,-0.022749875683739353
2025-08-14,236.65,0.00345,1.3665,241.32,-0.01935189789491127
2025-08-15,235.21,-0.00606,1.3521,241.32,-0.025319078402121605
2025-08-18,235.55,0.00143,1.3555,241.32,-0.02391016078236359
2025-08-19,232.04,-0.01492,1.3204,241.32,-0.038455163268688884
2025-08-20,232.75,0.00308,1.3275,241.32,-0.035513011768605975
2025-08-21,230.89,-0.00799,1.3089,241.32,-0.04322061992375272
2025-08-22,233.41,0.01089,1.3341,241.32,-0.03277805403613458
2025-08-25,239.84,0.02754,1.3984,241.32,-0.0061329355212994775
2025-08-26,242.96,0.01301,1.4296,242.96,0.0
2025-08-27,239.19,-0.01549,1.3919,242.96,-0.015516957523872284
2025-08-28,238.13,-0.00446,1.3813,242.96,-0.01987981560750746
2025-08-29,232.75,-0.02259,1.3275,242.96,-0.04202337833388215
2025-09-01,232.97,0.00095,1.3297,242.96,-0.04111787948633523
2025-09-02,227.15,-0.02498,1.2715,242.96,-0.06507243990780376
2025-09-03,223.36,-0.01667,1.2336,242.96,-0.08067171550872569
2025-09-04,227.08,0.01665,1.2708,242.96,-0.06536055317747776
2025-09-05,230.09,0.01324,1.3009,242.96,-0.052971682581494914
2025-09-08,225.19,-0.0213,1.2519,242.96,-0.07313961145867637
2025-09-09,223.89,-0.00574,1.2389,242.96,-0.07849028646690821
2025-09-10,225.57,0.00747,1.2557,242.96,-0.0715755679947317
2025-09-11,227.02,0.00644,1.2702,242.96,-0.06560750740862692
2025-09-12,221.83,-0.02284,1.2183,242.96,-0.08696904840302928
2025-09-15,222.84,0.00452,1.2284,242.96,-0.08281198551201846
2025-09-16,221.04,-0.00806,1.2104,242.96,-0.0902206124464933
2025-09-17,225.05,0.01813,1.2505,242.96,-0.07371583799802435
2025-09-18,224.56,-0.00215,1.2456,242.96,-0.07573263088574253
2025-09-19,225.9,0.00596,1.259,242.96,-0.07021731972341126
2025-09-22,225.71,-0.00083,1.2571,242.96,-0.0709993414553836
2025-09-23,228.06,0.01041,1.2806,242.96,-0.06132696740204151
2025-09-24,225.7,-0.01039,1.257,242.96,-0.07104050049390855
2025-09-25,228.05,0.01044,1.2805,242.96,-0.061368126440566335
2025-09-26,232.22,0.01828,1.3222,242.96,-0.04420480737569974
2025-09-29,238.57,0.02737,1.3857,242.96,-0.018068817912413625
2025-09-30,244.23,0.02371,1.4423,244.23,0.0
2025-10-01,242.52,-0.00702,1.4252,244.23,-0.007001596855423084
2025-10-02,244.73,0.00912,1.4473,244.73,0.0
2025-10-03,247.78,0.01246,1.4778,247.78,0.0
2025-10-06,250.08,0.00931,1.5008,250.08,0.0
2025-10-07,253.0,0.01168,1.53,253.0,0.0
2025-10-08,254.75,0.0069,1.5475,254.75,0.0
2025-10-09,252.93,-0.00716,1.5293,254.75,-0.007144259077526961
2025-10-10,253.87,0.00375,1.5387,254.75,-0.0034543670264965474
2025-10-13,257.18,0.01303,1.5718,257.18,0.0
2025-10-14,259.1,0.00744,1.591,259.1,0.0
2025-10-15,255.17,-0.01515,1.5517,259.1,-0.015167888846005537
2025-10-16,252.12,-0.01198,1.5212,259.1,-0.02693940563489007
2025-10-17,250.81,-0.00518,1.5081,259.1,-0.031995368583558545
2025-10-20,250.25,-0.00222,1.5025,259.1,-0.034156696256271796
2025-10-21,251.01,0.00303,1.5101,259.1,-0.031223465843303863
2025-10-22,247.64,-0.01342,1.4764,259.1,-0.04423002701659604
2025-10-23,250.68,0.01228,1.5068,259.1,-0.0324971053647241
2025-10-24,244.12,-0.02618,1.4412,259.1,-0.057815515245079184
2025-10-27,246.17,0.00842,1.4617,259.1,-0.04990351215746829
2025-10-28,248.17,0.00809,1.4817,259.1,-0.04218448475492101
2025-10-29,250.67,0.01009,1.5067,259.1,-0.03253570050173692
2025-10-30,239.71,-0.04372,1.3971,259.1,-0.07483597066769591
2025-10-31,235.2,-0.01881,1.352,259.1,-0.0922423774604401
2025-11-03,234.17,-0.00436,1.3417,259.1,-0.09621767657275196
2025-11-04,234.92,0.00319,1.3492,259.1,-0.09332304129679674
2025-11-05,234.82,-0.00043,1.3482,259.1,-0.09370899266692408
2025-11-06,232.23,-0.01105,1.3223,259.1,-0.10370513315322281
2025-11-07,236.72,0.01935,1.3672,259.1,-0.08637591663450414
2025-11-10,238.01,0.00545,1.3801,259.1,-0.08139714395986117
2025-11-11,236.83,-0.00497,1.3683,259.1,-0.08595137012736398
2025-11-12,233.61,-0.01357,1.3361,259.1,-0.0983790042454651
2025-11-13,234.02,0.00174,1.3402,259.1,-0.09679660362794291
2025-11-14,238.46,0.019,1.3846,259.1,-0.07966036279428797
2025-11-17,238.77,0.00126,1.3877,259.1,-0.07846391354689314
2025-11-18,238.83,0.00029,1.3883,259.1,-0.0782323427248167
2025-11-19,239.24,0.00171,1.3924,259.1,-0.07664994210729453
2025-11-20,239.84,0.0025,1.3984,259.1,-0.07433423388653036
2025-11-21,239.21,-0.00263,1.3921,259.1,-0.07676572751833274
2025-11-24,236.01,-0.01336,1.3601,259.1,-0.08911617136240846
2025-11-25,241.42,0.02292,1.4142,259.1,-0.06823620223851808
2025-11-26,243.84,0.00999,1.4384,259.1,-0.05889617908143581
2025-11-27,251.5,0.03145,1.515,259.1,-0.029332304129679746
2025-11-28,253.51,0.00796,1.5351,259.1,-0.021574681590119767
2025-12-01,252.85,-0.0026,1.5285,259.1,-0.024121960632960356
2025-12-02,249.57,-0.01296,1.4957,259.1,-0.036781165573137896
2025-12-03,248.56,-0.00403,1.4856,259.1,-0.040679274411424236
2025-12-04,244.59,-0.01597,1.4459,259.1,-0.05600154380548058
2025-12-05,252.22,0.03117,1.5222,259.1,-0.02655345426476273
2025-12-08,252.34,0.0005,1.5234,259.1,-0.026090312620609877
2025-12-09,255.41,0.01215,1.5541,259.1,-0.01424160555769983
2025-12-10,259.16,0.0147,1.5916,259.16,0.0
2025-12-11,263.42,0.01642,1.6342,263.42,0.0
2025-12-12,273.35,0.03769,1.7335,273.35,0.0
2025-12-15,273.18,-0.00063,1.7318,273.35,-0.0006219132979696941
2025-12-16,272.66,-0.00189,1.7266,273.35,-0.00252423632705322
2025-12-17,273.52,0.00313,1.7352,273.52,0.0
2025-12-18,276.69,0.0116,1.7669,276.69,0.0
2025-12-19,277.61,0.00334,1.7761,277.61,0.0
2025-12-22,276.74,-0.00315,1.7674,277.61,-0.003133892871294278
2025-12-23,274.08,-0.00963,1.7408,277.61,-0.01271568027088372
2025-12-24,271.2,-0.01048,1.712,277.61,-0.023089946327581948
2025-12-25,272.47,0.00466,1.7247,277.61,-0.018515183170635014
2025-12-26,268.72,-0.01373,1.6872,277.61,-0.03202334209862752
2025-12-29,261.86,-0.02555,1.6186,277.61,-0.056734267497568526
2025-12-30,262.49,0.00242,1.6249,277.61,-0.05446489679766581
2025-12-31,267.11,0.01761,1.6711,277.61,-0.03782284499837902
2026-01-01,269.88,0.01035,1.6988,277.61,-0.027844818270235286
2026-01-02,270.01,0.00049,1.7001,277.61,-0.02737653542739823
2026-01-05,271.79,0.00659,1.7179,277.61,-0.020964662656244346
2026-01-06,265.5,-0.02313,1.655,277.61,-0.04362234789813052
2026-01-07,263.05,-0.00925,1.6305,277.61,-0.052447678397752245
2026-01-08,269.64,0.02508,1.6964,277.61,-0.02870934044162684
2026-01-09,274.48,0.01792,1.7448,277.61,-0.011274809985231062
2026-01-12,271.85,-0.00957,1.7185,277.61,-0.02074853211339646
2026-01-13,278.97,0.02619,1.7897,278.97,0.0
2026-01-14,276.27,-0.00966,1.7627,278.97,-0.009678460049467846
2026-01-15,273.18,-0.01119,1.7318,278.97,-0.020754919883858552
2026-01-16,279.47,0.02302,1.7947,279.47,0.0
2026-01-19,284.98,0.01971,1.8498,284.98,0.0
2026-01-20,282.76,-0.00778,1.8276,284.98,-0.00779002035230552
2026-01-21,282.77,4e-05,1.8277,284.98,-0.007754930170538411
2026-01-22,281.59,-0.0042,1.8159,284.98,-0.011895571619061138
2026-01-23,283.86,0.00806,1.8386,284.98,-0.00393010035791987
2026-01-26,290.52,0.02348,1.9052,290.52,0.0
2026-01-27,292.98,0.00847,1.9298,292.98,0.0
2026-01-28,292.71,-0.0009,1.9271,292.98,-0.0009215646119190341
2026-01-29,287.22,-0.01877,1.8722,292.98,-0.019660045054269885
2026-01-30,290.68,0.01203,1.9068,292.98,-0.007850365212642539
2026-02-02,285.74,-0.01698,1.8574,292.98,-0.024711584408492075
2026-02-03,285.18,-0.00196,1.8518,292.98,-0.026622977677657214
2026-02-04,289.35,0.01464,1.8935,292.98,-0.01238992422690967
2026-02-05,292.97,0.01251,1.9297,292.98,-3.4132022663632e-05
2026-02-06,296.76,0.01291,1.9676,296.76,0.0
2026-02-09,299.99,0.01088,1.9999,299.99,0.0
2026-02-10,300.85,0.00286,2.0085,300.85,0.0
2026-02-11,302.39,0.00513,2.0239,302.39,0.0
2026-02-12,303.02,0.00209,2.0302,303.02,0.0
2026-02-13,305.37,0.00775,2.0537,305.37,0.0
2026-02-16,307.97,0.00851,2.0797,307.97,0.0
2026-02-17,308.79,0.00268,2.0879,308.79,0.0
2026-02-18,311.33,0.0082,2.1133,311.33,0.0
2026-02-19,308.47,-0.00918,2.0847,311.33,-0.009186393858606486
2026-02-20,307.33,-0.0037,2.0733,311.33,-0.012848103298750522
2026-02-23,308.58,0.00409,2.0858,311.33,-0.008833071017890983
2026-02-24,317.42,0.02864,2.1742,317.42,0.0
2026-02-25,320.1,0.00842,2.201,320.1,0.0
2026-02-26,319.71,-0.0012,2.1971,320.1,-0.001218369259606508
2026-02-27,318.93,-0.00244,2.1893,320.1,-0.0036551077788191683
2026-03-02,322.61,0.01154,2.2261,322.61,0.0
2026-03-03,322.4,-0.00066,2.224,322.61,-0.0006509407643905532
2026-03-04,325.62,0.00999,2.2562,325.62,0.0
2026-03-05,328.28,0.00817,2.2828,328.28,0.0
2026-03-06,322.59,-0.01732,2.2259,328.28,-0.01733276471304983
2026-03-09,325.05,0.00761,2.2505,328.28,-0.009839161691239069
2026-03-10,327.48,0.0075,2.2748,328.28,-0.0024369440721334064
2026-03-11,331.51,0.0123,2.3151,331.51,0.0
2026-03-12,327.74,-0.01139,2.2774,331.51,-0.011372205966637452
2026-03-13,333.18,0.01661,2.3318,333.18,0.0
2026-03-16,332.63,-0.00167,2.3263,333.18,-0.0016507593493007124
2026-03-17,342.47,0.02958,2.4247,342.47,0.0
2026-03-18,351.43,0.02616,2.5143,351.43,0.0
2026-03-19,348.59,-0.00807,2.4859,351.43,-0.008081267962325446
2026-03-20,341.93,-0.0191,2.4193,351.43,-0.027032410437355946
2026-03-23,345.64,0.01086,2.4564,351.43,-0.01647554278234647
2026-03-24,341.79,-0.01114,2.4179,351.43,-0.027430782801695888
2026-03-25,347.74,0.01739,2.4774,351.43,-0.01049995731724667
2026-03-26,350.67,0.00843,2.5067,351.43,-0.0021625928349884495
2026-03-27,343.54,-0.02033,2.4354,351.43,-0.02245112824744611
2026-03-30,347.7,0.01209,2.477,351.43,-0.010613777992772438
2026-03-31,348.65,0.00274,2.4865,351.43,-0.007910536949036876
2026-04-01,350.99,0.00673,2.5099,351.43,-0.0012520274307827952
2026-04-02,359.01,0.02285,2.5901,359.01,0.0
2026-04-03,358.61,-0.00113,2.5861,359.01,-0.0011141750926157413
2026-04-06,362.82,0.01174,2.6282,362.82,0.0
2026-04-07,359.94,-0.00793,2.5994,362.82,-0.007937820406813283
2026-04-08,357.22,-0.00757,2.5722,362.82,-0.01543465079102576
2026-04-09,356.35,-0.00241,2.5635,362.82,-0.017832534038917287
2026-04-10,353.41,-0.00825,2.5341,362.82,-0.025935725704205857
2026-04-13,356.59,0.00898,2.5659,362.82,-0.01717104900501631
2026-04-14,350.01,-0.01844,2.5001,362.82,-0.035306763684471644
2026-04-15,354.49,0.01278,2.5449,362.82,-0.022959043051650915
2026-04-16,350.84,-0.01029,2.5084,362.82,-0.03301912794223036
2026-04-17,353.02,0.00623,2.5302,362.82,-0.027010638884295276
2026-04-20,347.21,-0.01647,2.4721,362.82,-0.043024089079984604
2026-04-21,349.88,0.00768,2.4988,362.82,-0.03566506807783473
2026-04-22,355.64,0.01647,2.5564,362.82,-0.019789427264208168
2026-04-23,355.95,0.00089,2.5595,362.82,-0.01893500909541923
2026-04-24,364.21,0.02321,2.6421,364.21,0.0
2026-04-27,363.75,-0.00128,2.6375,364.21,-0.001263007605502264
2026-04-28,366.19,0.00671,2.6619,366.19,0.0
2026-04-29,361.55,-0.01267,2.6155,366.19,-0.012671017777656371
2026-04-30,364.12,0.00711,2.6412,366.19,-0.005652803189601008
2026-05-01,361.39,-0.00749,2.6139,366.19,-0.013107949425161832
2026-05-04,357.89,-0.0097,2.5789,366.19,-0.022665829214342313
2026-05-05,366.36,0.02366,2.6636,366.36,0.0
2026-05-06,359.89,-0.01767,2.5989,366.36,-0.01766022491538385
2026-05-07,359.56,-0.00091,2.5956,366.36,-0.018560978272737227
2026-05-08,363.54,0.01109,2.6354,366.36,-0.007697346871929231
2026-05-11,365.05,0.00414,2.6505,366.36,-0.0035757178731302603
2026-05-12,355.55,-0.02604,2.5555,366.36,-0.029506496342395463
2026-05-13,358.93,0.00951,2.5893,366.36,-0.020280598318593752
2026-05-14,352.02,-0.01925,2.5202,366.36,-0.03914182771044882
2026-05-15,350.02,-0.00568,2.5002,366.36,-0.04460093896713624
2026-05-18,349.04,-0.00279,2.4904,366.36,-0.04727590348291296
2026-05-19,334.53,-0.04159,2.3453,366.36,-0.08688175565018026
2026-05-20,334.26,-0.00079,2.3426,366.36,-0.08761873566983301
2026-05-21,337.74,0.01041,2.3774,366.36,-0.07811988208319687
2026-05-22,337.16,-0.00172,2.3716,366.36,-0.07970302434763617
2026-05-25,338.32,0.00343,2.3832,366.36,-0.07653673981875755
2026-05-26,349.67,0.03355,2.4967,366.36,-0.04555628343705644
2026-05-27,355.64,0.01707,2.5564,366.36,-0.029260836335844597
2026-05-28,356.21,0.00161,2.5621,366.36,-0.027704989627688706
2026-05-29,369.84,0.03826,2.6984,369.84,0.0
2026-06-01,366.7,-0.00848,2.667,369.84,-0.00849015790612153
2026-06-02,369.74,0.00829,2.6974,369.84,-0.0002703871944623781
2026-06-03,361.57,-0.02211,2.6157,369.84,-0.022361020982046242
2026-06-04,363.92,0.00653,2.6392,369.84,-0.01600692191217813
2026-06-05,363.61,-0.00087,2.6361,369.84,-0.016845122215011794
2026-06-08,364.2,0.00163,2.642,369.84,-0.015249837767683287
2026-06-09,366.43,0.00612,2.6643,369.84,-0.00922020333117015
2026-06-10,368.2,0.00481,2.682,369.84,-0.004434349989184475
2026-06-11,362.74,-0.0148,2.6274,369.84,-0.019197490806835298
2026-06-12,361.0,-0.00481,2.61,369.84,-0.023902227990482305
2026-06-15,361.3,0.00084,2.613,369.84,-0.02309106640709486
2026-06-16,354.09,-0.01997,2.5409,369.84,-0.04258598312783907
2026-06-17,358.47,0.01239,2.5847,369.84,-0.03074302401038273
2026-06-18,368.53,0.02805,2.6853,369.84,-0.0035420722474583666
2026-06-19,370.43,0.00515,2.7043,370.43,0.0
2026-06-22,367.87,-0.0069,2.6787,370.43,-0.006910887347137117
2026-06-23,355.87,-0.03263,2.5587,370.43,-0.03930567178684232
2026-06-24,348.29,-0.0213,2.4829,370.43,-0.05976837729125607
2026-06-25,350.26,0.00567,2.5026,370.43,-0.05445023351240454
2026-06-26,356.94,0.01906,2.5694,370.43,-0.03641713684096863
2026-06-29,356.06,-0.00244,2.5606,370.43,-0.038792754366547
2026-06-30,348.65,-0.02081,2.4865,370.43,-0.05879653375806503
2026-07-01,344.51,-0.01188,2.4451,370.43,-0.06997273438976329
2026-07-02,341.91,-0.00755,2.4191,370.43,-0.07699160435169933
2026-07-03,332.59,-0.02727,2.3259,370.43,-0.1021515535998705
2026-07-06,331.34,-0.00375,2.3134,370.43,-0.1055260103123398
2026-07-07,335.87,0.01369,2.3587,370.43,-0.093296979186351
2026-07-08,327.93,-0.02364,2.2793,370.43,-0.11473152822395594
2026-07-09,325.52,-0.00736,2.2552,370.43,-0.1212374807655968
2026-07-10,316.21,-0.0286,2.1621,370.43,-0.1463704343600681
2026-07-13,312.69,-0.01113,2.1269,370.43,-0.15587290446238158
2026-07-14,312.25,-0.0014,2.1225,370.43,-0.15706071322517076
2026-07-15,317.11,0.01556,2.1711,370.43,-0.14394082552709012
2026-07-16,319.44,0.00736,2.1944,370.43,-0.1376508382150474
2026-07-17,314.2,-0.01641,2.142,370.43,-0.1517965607537187
2026-07-20,314.87,0.00211,2.1487,370.43,-0.1499878519558351
2026-07-21,313.58,-0.00409,2.1358,370.43,-0.15347029128310347
2026-07-22,313.75,0.00056,2.1375,370.43,-0.1530113651702076
2026-07-23,313.08,-0.00214,2.1308,370.43,-0.1548200739680912
2026-07-24,314.74,0.00529,2.1474,370.43,-0.15033879545393192
2026-07-27,315.8,0.00338,2.158,370.43,-0.14747725616175794
2026-07-28,320.01,0.01331,2.2001,370.43,-0.1361120859541614
2026-07-29,320.79,0.00244,2.2079,370.43,-0.1340064249655805
2026-07-30,328.89,0.02525,2.2889,370.43,-0.11213994546877958
2026-07-31,331.61,0.00828,2.3161,370.43,-0.10479712766244632
2026-08-03,338.97,0.02219,2.3897,370.43,-0.0849283265394271
2026-08-04,342.76,0.01119,2.4276,370.43,-0.0746969737872203
2026-08-05,339.68,-0.00901,2.3968,370.43,-0.08301163512674459
2026-08-06,346.05,0.01877,2.4605,370.43,-0.06581540372000107
2026-08-07,352.25,0.01792,2.5225,370.43,-0.049078098426153405
2026-08-10,337.85,-0.04089,2.3785,370.43,-0.0879518397537996
2026-08-11,335.42,-0.0072,2.3542,370.43,-0.09451178360283992
2026-08-12,342.68,0.02167,2.4268,370.43,-0.0749129390168183
2026-08-13,348.18,0.01604,2.4818,370.43,-0.0600653294819534
2026-08-14,341.07,-0.02043,2.4107,370.43,-0.07925923926247877
2026-08-17,345.57,0.0132,2.4557,370.43,-0.06711119509758932
2026-08-18,354.48,0.02579,2.5448,370.43,-0.04305806765110814
2026-08-19,357.87,0.00955,2.5787,370.43,-0.033906541046891454
2026-08-20,350.48,-0.02065,2.5048,370.43,-0.05385632913100988
2026-08-21,346.76,-0.01062,2.4676,370.43,-0.06389871230731857
2026-08-24,349.03,0.00656,2.4903,370.43,-0.057770698917474377
2026-08-25,348.2,-0.00238,2.482,370.43,-0.060011338174553945
2026-08-26,354.92,0.01928,2.5492,370.43,-0.041870258888318954
2026-08-27,358.94,0.01135,2.5894,370.43,-0.03101800610101776
2026-08-28,369.43,0.02922,2.6943,370.43,-0.002699565369975434
2026-08-31,375.18,0.01555,2.7518,375.18,0.0
2026-09-01,378.46,0.00876,2.7846,378.46,0.0
2026-09-02,377.02,-0.00381,2.7702,378.46,-0.0038048935158272942
2026-09-03,384.98,0.02111,2.8498,384.98,0.0
2026-09-04,385.3,0.00083,2.853,385.3,0.0
