fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter,report_type,data_source,hold_ratio_flag
007113,2022-12-31,2532,天山铝业,1.48,38.49,297.14,2022,4,年报,akshare,
007113,2022-12-31,2594,比亚迪,2.99,2.33,598.74,2022,4,年报,akshare,
007113,2022-12-31,2709,天赐材料,0.78,3.57,156.58,2022,4,年报,akshare,
007113,2022-12-31,2812,恩捷股份,1.53,2.34,307.22,2022,4,年报,akshare,
007113,2022-12-31,2859,洁美科技,0.41,2.93,82.71,2022,4,年报,akshare,
007113,2022-12-31,2895,川恒股份,1.81,13.89,362.11,2022,4,年报,akshare,
007113,2023-03-31,63,中兴通讯,3.64,23.51,765.49,2023,1,季报,akshare,
007113,2023-03-31,938,紫光股份,2.53,18.15,531.61,2023,1,季报,akshare,
007113,2023-03-31,2129,TCL中环,2.74,11.92,577.64,2023,1,季报,akshare,
007113,2023-03-31,2230,科大讯飞,3.77,12.45,792.82,2023,1,季报,akshare,
007113,2023-03-31,2410,广联达,2.99,8.46,628.58,2023,1,季报,akshare,
007113,2023-06-30,63,中兴通讯,4.75,22.36,1018.27,2023,2,半年报,akshare,
007113,2023-06-30,837,秦川机床,0.51,6.7,109.08,2023,2,半年报,akshare,
007113,2023-06-30,938,紫光股份,3.37,22.67,722.04,2023,2,半年报,akshare,
007113,2023-06-30,988,华工科技,1.75,9.88,375.54,2023,2,半年报,akshare,
007113,2023-06-30,1282,三联锻造,0.00,0.01,0.21,2023,2,半年报,legacy,
007113,2023-06-30,1324,长青科技,0.00,0.01,0.20,2023,2,半年报,legacy,
007113,2023-06-30,1328,登康口腔,0.00,0.01,0.20,2023,2,半年报,legacy,
007113,2023-06-30,1360,南矿集团,0.00,0.01,0.18,2023,2,半年报,legacy,
007113,2023-06-30,1367,海森药业,0.00,0.0,0.15,2023,2,半年报,legacy,
007113,2023-06-30,1368,通达创智,0.0,0.04,0.89,2023,2,半年报,akshare,
007113,2023-06-30,1380,华纬科技,0.00,0.01,0.36,2023,2,半年报,legacy,
007113,2023-06-30,2050,三花智控,1.48,10.48,317.12,2023,2,半年报,akshare,
007113,2023-06-30,2139,拓邦股份,1.06,17.33,226.16,2023,2,半年报,akshare,
007113,2023-06-30,2230,科大讯飞,2.97,9.37,636.79,2023,2,半年报,akshare,
007113,2023-06-30,2444,巨星科技,0.5,4.86,106.34,2023,2,半年报,akshare,
007113,2023-06-30,2472,双环传动,2.15,12.67,459.92,2023,2,半年报,akshare,
007113,2023-06-30,2517,恺英网络,1.94,26.37,415.06,2023,2,半年报,akshare,
007113,2023-06-30,2555,三七互娱,2.16,13.29,463.56,2023,2,半年报,akshare,
007113,2023-06-30,2558,巨人网络,0.75,9.0,161.37,2023,2,半年报,akshare,
007113,2023-06-30,2594,比亚迪,4.39,3.64,940.1,2023,2,半年报,akshare,
007113,2023-06-30,2605,姚记科技,1.14,5.28,245.15,2023,2,半年报,akshare,
007113,2023-06-30,2738,中矿资源,0.00,0.01,0.41,2023,2,半年报,legacy,
007113,2023-06-30,3031,中瓷电子,1.27,2.04,271.56,2023,2,半年报,akshare,
007113,2023-09-30,2050,三花智控,3.24,18.91,561.63,2023,3,季报,akshare,
007113,2023-09-30,2463,沪电股份,3.41,26.3,592.01,2023,3,季报,akshare,
007113,2023-12-31,1239,永达股份,0.00,0.01,0.28,2023,4,年报,legacy,
007113,2023-12-31,1306,夏厦精密,2.11,3.25,294.82,2023,4,年报,akshare,
007113,2023-12-31,1326,联域股份,0.00,0.01,0.30,2023,4,年报,legacy,
007113,2023-12-31,1328,登康口腔,0.00,0.01,0.22,2023,4,年报,legacy,
007113,2023-12-31,1358,兴欣新材,0.00,0.0,0.18,2023,4,年报,legacy,
007113,2023-12-31,1367,海森药业,0.00,0.0,0.17,2023,4,年报,legacy,
007113,2023-12-31,1378,德冠新材,0.00,0.01,0.29,2023,4,年报,legacy,
007113,2023-12-31,1380,华纬科技,0.00,0.01,0.41,2023,4,年报,legacy,
007113,2023-12-31,2050,三花智控,4.66,22.12,650.33,2023,4,年报,akshare,
007113,2023-12-31,2176,江特电机,0.4,4.09,55.22,2023,4,年报,akshare,
007113,2023-12-31,2273,水晶光电,1.7,17.5,236.95,2023,4,年报,akshare,
007113,2023-12-31,2351,漫步者,1.48,11.72,207.09,2023,4,年报,akshare,
007113,2023-12-31,2463,沪电股份,4.31,27.19,601.44,2023,4,年报,akshare,
007113,2023-12-31,2475,立讯精密,1.49,6.03,207.73,2023,4,年报,akshare,
007113,2023-12-31,2738,中矿资源,0.00,0.01,0.30,2023,4,年报,legacy,
007113,2023-12-31,3033,征和工业,1.11,4.34,155.42,2023,4,年报,akshare,
007113,2024-03-31,2050,三花智控,3.26,22.12,524.91,2024,1,季报,akshare,
007113,2024-03-31,2085,万丰奥威,3.01,28.76,486.04,2024,1,季报,akshare,
007113,2024-03-31,2463,沪电股份,4.79,25.59,772.31,2024,1,季报,akshare,
007113,2024-06-30,657,中钨高新,0.83,12.12,110.78,2024,2,半年报,akshare,
007113,2024-06-30,1359,平安电工,0.0,0.01,0.2,2024,2,半年报,akshare,
007113,2024-06-30,1379,腾达科技,0.0,0.01,0.14,2024,2,半年报,akshare,
007113,2024-06-30,1387,雪祺电气,0.0,0.01,0.18,2024,2,半年报,akshare,
007113,2024-06-30,1389,广合科技,0.0,0.01,0.41,2024,2,半年报,akshare,
007113,2024-06-30,2050,三花智控,3.04,21.28,406.02,2024,2,半年报,akshare,
007113,2024-06-30,2085,万丰奥威,1.44,14.55,192.64,2024,2,半年报,akshare,
007113,2024-06-30,2130,沃尔核材,1.6,15.1,213.21,2024,2,半年报,akshare,
007113,2024-06-30,2463,沪电股份,8.05,29.44,1074.56,2024,2,半年报,akshare,
007113,2024-06-30,2916,深南电路,2.07,2.61,276.06,2024,2,半年报,akshare,
007113,2024-06-30,2920,德赛西威,0.93,1.42,123.67,2024,2,半年报,akshare,
007113,2024-06-30,2922,伊戈尔,1.83,11.18,244.39,2024,2,半年报,akshare,
007113,2024-09-30,2138,顺络电子,2.95,15.27,430.77,2024,3,季报,akshare,
007113,2024-09-30,2371,北方华创,2.98,1.19,435.52,2024,3,季报,akshare,
007113,2024-09-30,2463,沪电股份,8.83,32.13,1290.34,2024,3,季报,akshare,
007113,2024-09-30,2916,深南电路,5.24,6.9,765.69,2024,3,季报,akshare,
007113,2024-12-31,63,中兴通讯,1.01,3.86,155.94,2024,4,年报,akshare,
007113,2024-12-31,425,徐工机械,0.34,6.66,52.81,2024,4,年报,akshare,
007113,2024-12-31,777,中核科技,2.26,19.23,347.49,2024,4,年报,akshare,
007113,2024-12-31,1391,国货航,0.01,0.12,0.8,2024,4,年报,akshare,
007113,2024-12-31,2130,沃尔核材,0.12,0.76,19.19,2024,4,年报,akshare,
007113,2024-12-31,2138,顺络电子,2.57,12.57,395.7,2024,4,年报,akshare,
007113,2024-12-31,2253,川大智胜,0.06,0.68,9.4,2024,4,年报,akshare,
007113,2024-12-31,2371,北方华创,1.45,0.57,222.87,2024,4,年报,akshare,
007113,2024-12-31,2755,奥赛康,0.19,2.25,28.6,2024,4,年报,akshare,
007113,2024-12-31,2765,蓝黛科技,0.93,16.72,143.79,2024,4,年报,akshare,
007113,2024-12-31,2779,中坚科技,0.06,0.13,8.84,2024,4,年报,akshare,
007113,2024-12-31,2827,高争民爆,0.91,5.54,140.22,2024,4,年报,akshare,
007113,2024-12-31,2993,奥海科技,2.46,9.23,378.54,2024,4,年报,akshare,
007113,2024-12-31,3001,中岩大地,3.93,13.16,605.36,2024,4,年报,akshare,
007113,2025-03-31,880,潍柴重机,8.09,39.9,1298.35,2025,1,季报,akshare,
007113,2025-03-31,2283,天润工业,4.95,117.29,795.23,2025,1,季报,akshare,
007113,2025-03-31,2335,科华数据,5.06,18.4,812.29,2025,1,季报,akshare,
007113,2025-06-30,1335,信凯科技,0.0,0.01,0.22,2025,2,半年报,akshare,
007113,2025-06-30,1356,富岭股份,0.0,0.04,0.59,2025,2,半年报,akshare,
007113,2025-06-30,1382,新亚电缆,0.0,0.03,0.66,2025,2,半年报,akshare,
007113,2025-06-30,1388,信通电子,0.01,0.09,1.4,2025,2,半年报,akshare,
007113,2025-06-30,1390,古麒绒材,0.0,0.01,0.26,2025,2,半年报,akshare,
007113,2025-06-30,1395,亚联机械,0.02,0.08,3.84,2025,2,半年报,akshare,
007113,2025-06-30,2294,信立泰,2.54,8.98,425.02,2025,2,半年报,akshare,
007113,2025-06-30,2371,北方华创,0.03,0.01,4.42,2025,2,半年报,akshare,
007113,2025-06-30,2463,沪电股份,8.2,32.28,1374.48,2025,2,半年报,akshare,
007113,2025-06-30,2550,千红制药,0.97,19.33,162.37,2025,2,半年报,akshare,
007113,2025-06-30,2735,王子新材,0.55,6.17,91.38,2025,2,半年报,akshare,
007113,2025-06-30,2755,奥赛康,1.41,14.74,235.55,2025,2,半年报,akshare,
007113,2025-09-30,2384,东山精密,3.46,32.5,2323.75,2025,3,季报,akshare,
007113,2025-09-30,2463,沪电股份,6.43,58.75,4316.36,2025,3,季报,akshare,
007113,2025-09-30,2916,深南电路,3.74,11.58,2509.34,2025,3,季报,akshare,
007113,2025-12-31,39,中集集团,1.93,192.49,1942.22,2025,4,年报,akshare,
007113,2025-12-31,1285,瑞立科密,0.0,0.01,0.77,2025,4,年报,akshare,
007113,2025-12-31,1309,德明利,5.47,23.73,5502.19,2025,4,年报,akshare,
007113,2025-12-31,1386,马可波罗,0.0,0.16,2.96,2025,4,年报,akshare,
007113,2025-12-31,1388,信通电子,0.0,0.01,0.37,2025,4,年报,akshare,
007113,2025-12-31,2281,光迅科技,2.63,37.82,2645.51,2025,4,年报,akshare,
007113,2025-12-31,2384,东山精密,0.64,7.65,647.57,2025,4,年报,akshare,
007113,2025-12-31,2436,兴森科技,0.47,22.34,472.94,2025,4,年报,akshare,
007113,2025-12-31,2463,沪电股份,6.66,91.59,6692.48,2025,4,年报,akshare,
007113,2025-12-31,2565,顺灏股份,0.33,18.25,334.52,2025,4,年报,akshare,
007113,2025-12-31,2796,世嘉科技,0.92,33.25,922.02,2025,4,年报,akshare,
007113,2025-12-31,2916,深南电路,3.47,15.03,3492.02,2025,4,年报,akshare,
007113,2026-03-31,534,万泽股份,5.21,164.64,5834.84,2026,1,季报,akshare,
007113,2026-03-31,2463,沪电股份,3.72,54.82,4164.68,2026,1,季报,akshare,
007113,2026-03-31,2796,世嘉科技,3.68,90.16,4125.72,2026,1,季报,akshare,
007113,2026-03-31,2916,深南电路,4.23,21.59,4739.88,2026,1,季报,akshare,
007113,2026-06-30,2080,中材科技,6.01,130.74,11766.49,2026,2,半年报,akshare,
007113,2026-06-30,2463,沪电股份,5.34,68.47,10462.22,2026,2,半年报,akshare,
007114,2019-12-31,2466,天齐锂业,4.09,456.5,13777.25,2019,4,年报,legacy,
007114,2020-03-31,1,平安银行,4.73,599.64,7675.42,2020,1,季报,akshare,
007114,2020-03-31,333,美的集团,4.55,152.19,7368.81,2020,1,季报,akshare,
007114,2020-03-31,2460,赣锋锂业,5.88,236.75,9529.09,2020,1,季报,akshare,
007114,2020-03-31,2594,比亚迪,4.88,131.97,7914.0,2020,1,季报,akshare,
007114,2020-06-30,1,平安银行,5.61,599.64,7675.42,2020,2,半年报,akshare,
007114,2020-06-30,2,万科A,1.64,85.89,2245.16,2020,2,半年报,akshare,
007114,2020-06-30,333,美的集团,7.48,171.21,10236.36,2020,2,半年报,akshare,
007114,2020-06-30,651,格力电器,5.57,134.79,7624.89,2020,2,半年报,akshare,
007114,2020-06-30,671,ST阳光城,1.92,414.71,2629.25,2020,2,半年报,akshare,
007114,2020-06-30,783,长江证券,0.63,128.28,864.62,2020,2,半年报,akshare,
007114,2020-06-30,961,ST中南,1.67,257.43,2291.16,2020,2,半年报,akshare,
007114,2020-06-30,2460,赣锋锂业,4.83,123.54,6617.78,2020,2,半年报,akshare,
007114,2020-09-30,1,平安银行,7.84,306.19,4644.92,2020,3,季报,akshare,
007114,2020-09-30,100,TCL科技,4.82,464.54,2856.92,2020,3,季报,akshare,
007114,2020-09-30,333,美的集团,7.94,64.79,4703.8,2020,3,季报,akshare,
007114,2020-09-30,625,长安汽车,4.93,217.3,2918.32,2020,3,季报,akshare,
007114,2020-09-30,2460,赣锋锂业,4.85,52.97,2870.36,2020,3,季报,akshare,
007114,2020-09-30,2600,领益智造,4.92,260.42,2914.1,2020,3,季报,akshare,
007114,2020-12-31,1,平安银行,5.35,165.55,3201.75,2020,4,年报,akshare,
007114,2020-12-31,333,美的集团,7.34,44.63,4393.45,2020,4,年报,akshare,
007114,2020-12-31,625,长安汽车,4.9,133.85,2928.61,2020,4,年报,akshare,
007114,2020-12-31,3026,中晶科技,0.0,0.05,2.17,2020,4,年报,akshare,
007114,2020-12-31,3028,振邦智能,0.0,0.04,1.8,2020,4,年报,akshare,
007114,2020-12-31,3029,吉大正元,0.0,0.07,1.87,2020,4,年报,akshare,
007114,2020-12-31,3030,祖名股份,0.0,0.05,0.73,2020,4,年报,akshare,
007114,2020-12-31,3031,中瓷电子,0.0,0.04,0.59,2020,4,年报,akshare,
007114,2021-03-31,1,平安银行,7.82,165.55,3643.78,2021,1,季报,akshare,
007114,2021-03-31,951,中国重汽,4.81,62.76,2241.57,2021,1,季报,akshare,
007114,2021-06-30,1,平安银行,7.68,140.31,3173.83,2021,2,半年报,akshare,
007114,2021-06-30,762,西藏矿业,0.29,4.53,120.41,2021,2,半年报,akshare,
007114,2021-06-30,951,中国重汽,4.01,62.76,1658.6,2021,2,半年报,akshare,
007114,2021-06-30,1207,联科科技,0.01,0.07,2.26,2021,2,半年报,akshare,
007114,2021-06-30,1208,华菱线缆,0.0,0.18,1.36,2021,2,半年报,akshare,
007114,2021-06-30,2572,索菲亚,1.04,17.84,431.73,2021,2,半年报,akshare,
007114,2021-09-30,1,平安银行,7.72,136.91,2454.81,2021,3,季报,akshare,
007114,2021-09-30,2353,杰瑞股份,4.3,28.22,1366.41,2021,3,季报,akshare,
007114,2021-09-30,2493,荣盛石化,5.72,96.74,1818.71,2021,3,季报,akshare,
007114,2021-12-31,408,藏格矿业,0.87,6.19,253.79,2021,4,年报,akshare,
007114,2021-12-31,537,中绿电,2.06,24.87,599.37,2021,4,年报,akshare,
007114,2021-12-31,539,粤电力A,1.79,84.97,522.57,2021,4,年报,akshare,
007114,2021-12-31,596,古井贡酒,0.95,1.14,278.16,2021,4,年报,akshare,
007114,2021-12-31,768,中航西飞,1.63,13.02,475.23,2021,4,年报,akshare,
007114,2021-12-31,858,五粮液,2.18,2.86,636.81,2021,4,年报,akshare,
007114,2021-12-31,893,亚钾国际,1.27,13.91,370.7,2021,4,年报,akshare,
007114,2021-12-31,999,华润三九,1.1,9.33,319.46,2021,4,年报,akshare,
007114,2021-12-31,2036,联创电子,1.01,12.13,294.27,2021,4,年报,akshare,
007114,2021-12-31,2049,紫光国微,3.3,4.28,963.0,2021,4,年报,akshare,
007114,2021-12-31,2192,融捷股份,1.3,2.91,378.74,2021,4,年报,akshare,
007114,2021-12-31,2273,水晶光电,2.93,49.22,855.94,2021,4,年报,akshare,
007114,2021-12-31,2304,洋河股份,1.41,2.49,410.18,2021,4,年报,akshare,
007114,2021-12-31,2371,北方华创,3.14,2.64,916.13,2021,4,年报,akshare,
007114,2021-12-31,2460,赣锋锂业,4.53,9.24,1319.93,2021,4,年报,akshare,
007114,2021-12-31,2466,天齐锂业,3.92,10.69,1143.83,2021,4,年报,akshare,
007114,2021-12-31,2493,荣盛石化,2.13,34.25,621.98,2021,4,年报,akshare,
007114,2021-12-31,2594,比亚迪,3.14,3.42,916.97,2021,4,年报,akshare,
007114,2021-12-31,2821,凯莱英,0.95,0.64,278.4,2021,4,年报,akshare,
007114,2021-12-31,2920,德赛西威,0.49,1.02,144.34,2021,4,年报,akshare,
007114,2022-03-31,537,中绿电,5.11,66.36,1128.78,2022,1,季报,akshare,
007114,2022-03-31,2049,紫光国微,3.53,3.81,779.3,2022,1,季报,akshare,
007114,2022-03-31,2371,北方华创,3.9,3.14,860.36,2022,1,季报,akshare,
007114,2022-03-31,2460,赣锋锂业,5.42,9.52,1196.19,2022,1,季报,akshare,
007114,2022-06-30,333,美的集团,1.19,5.09,307.39,2022,2,半年报,akshare,
007114,2022-06-30,408,藏格矿业,0.39,3.03,99.81,2022,2,半年报,akshare,
007114,2022-06-30,568,泸州老窖,1.04,1.09,268.73,2022,2,半年报,akshare,
007114,2022-06-30,625,长安汽车,0.57,8.54,147.83,2022,2,半年报,akshare,
007114,2022-06-30,733,振华科技,1.47,2.79,379.36,2022,2,半年报,akshare,
007114,2022-06-30,858,五粮液,1.01,1.29,260.49,2022,2,半年报,akshare,
007114,2022-06-30,1268,联合精密,0.0,0.04,1.13,2022,2,半年报,akshare,
007114,2022-06-30,1308,康冠科技,0.01,0.07,1.95,2022,2,半年报,akshare,
007114,2022-06-30,1323,慕思股份,0.01,0.06,2.81,2022,2,半年报,akshare,
007114,2022-06-30,2129,TCL中环,3.36,14.68,864.51,2022,2,半年报,akshare,
007114,2022-06-30,2304,洋河股份,1.14,1.6,293.04,2022,2,半年报,akshare,
007114,2022-06-30,2312,川发龙蟒,1.41,21.07,363.67,2022,2,半年报,akshare,
007114,2022-06-30,2371,北方华创,3.97,3.69,1022.57,2022,2,半年报,akshare,
007114,2022-06-30,2384,东山精密,1.08,12.18,279.29,2022,2,半年报,akshare,
007114,2022-06-30,2410,广联达,1.97,9.31,506.84,2022,2,半年报,akshare,
007114,2022-06-30,2460,赣锋锂业,3.37,5.84,868.41,2022,2,半年报,akshare,
007114,2022-06-30,2466,天齐锂业,4.9,10.11,1261.73,2022,2,半年报,akshare,
007114,2022-06-30,2594,比亚迪,3.51,2.71,903.76,2022,2,半年报,akshare,
007114,2022-06-30,2709,天赐材料,1.36,5.65,350.64,2022,2,半年报,akshare,
007114,2022-06-30,2756,永兴材料,1.71,2.9,441.41,2022,2,半年报,akshare,
007114,2022-06-30,2812,恩捷股份,2.82,2.9,726.31,2022,2,半年报,akshare,
007114,2022-09-30,2371,北方华创,3.95,3.03,843.55,2022,3,季报,akshare,
007114,2022-09-30,2466,天齐锂业,4.92,10.48,1052.19,2022,3,季报,akshare,
007114,2022-12-31,63,中兴通讯,1.82,14.07,363.85,2022,4,年报,akshare,
007114,2022-12-31,539,粤电力A,1.58,56.99,316.29,2022,4,年报,akshare,
007114,2022-12-31,858,五粮液,0.51,0.57,102.99,2022,4,年报,akshare,
007114,2022-12-31,1256,炜冈科技,0.01,0.05,1.24,2022,4,年报,legacy,
007114,2022-12-31,1301,尚太科技,0.03,0.12,6.87,2022,4,年报,akshare,
007114,2022-12-31,1322,箭牌家居,0.01,0.08,1.21,2022,4,年报,legacy,
007114,2022-12-31,1333,光华股份,0.01,0.04,1.23,2022,4,年报,legacy,
007114,2022-12-31,2121,科陆电子,1.51,32.69,303.36,2022,4,年报,akshare,
007114,2022-12-31,2138,顺络电子,1.66,12.73,333.27,2022,4,年报,akshare,
007114,2022-12-31,2304,洋河股份,1.22,1.52,243.96,2022,4,年报,akshare,
007114,2022-12-31,2335,科华数据,2.03,8.14,406.1,2022,4,年报,akshare,
007114,2022-12-31,2352,顺丰控股,1.36,4.72,272.63,2022,4,年报,akshare,
007114,2022-12-31,2410,广联达,1.19,3.99,239.2,2022,4,年报,akshare,
007114,2022-12-31,2532,天山铝业,1.48,38.49,297.14,2022,4,年报,akshare,
007114,2022-12-31,2594,比亚迪,2.99,2.33,598.74,2022,4,年报,akshare,
007114,2022-12-31,2709,天赐材料,0.78,3.57,156.58,2022,4,年报,akshare,
007114,2022-12-31,2812,恩捷股份,1.53,2.34,307.22,2022,4,年报,akshare,
007114,2022-12-31,2859,洁美科技,0.41,2.93,82.71,2022,4,年报,akshare,
007114,2022-12-31,2895,川恒股份,1.81,13.89,362.11,2022,4,年报,akshare,
007114,2023-03-31,63,中兴通讯,3.64,23.51,765.49,2023,1,季报,akshare,
007114,2023-03-31,938,紫光股份,2.53,18.15,531.61,2023,1,季报,akshare,
007114,2023-03-31,2129,TCL中环,2.74,11.92,577.64,2023,1,季报,akshare,
007114,2023-03-31,2230,科大讯飞,3.77,12.45,792.82,2023,1,季报,akshare,
007114,2023-03-31,2410,广联达,2.99,8.46,628.58,2023,1,季报,akshare,
007114,2023-06-30,63,中兴通讯,4.75,22.36,1018.27,2023,2,半年报,akshare,
007114,2023-06-30,837,秦川机床,0.51,6.7,109.08,2023,2,半年报,akshare,
007114,2023-06-30,938,紫光股份,3.37,22.67,722.04,2023,2,半年报,akshare,
007114,2023-06-30,988,华工科技,1.75,9.88,375.54,2023,2,半年报,akshare,
007114,2023-06-30,1282,三联锻造,0.00,0.01,0.21,2023,2,半年报,legacy,
007114,2023-06-30,1324,长青科技,0.00,0.01,0.20,2023,2,半年报,legacy,
007114,2023-06-30,1328,登康口腔,0.00,0.01,0.20,2023,2,半年报,legacy,
007114,2023-06-30,1360,南矿集团,0.00,0.01,0.18,2023,2,半年报,legacy,
007114,2023-06-30,1367,海森药业,0.00,0.0,0.15,2023,2,半年报,legacy,
007114,2023-06-30,1368,通达创智,0.0,0.04,0.89,2023,2,半年报,akshare,
007114,2023-06-30,1380,华纬科技,0.00,0.01,0.36,2023,2,半年报,legacy,
007114,2023-06-30,2050,三花智控,1.48,10.48,317.12,2023,2,半年报,akshare,
007114,2023-06-30,2139,拓邦股份,1.06,17.33,226.16,2023,2,半年报,akshare,
007114,2023-06-30,2230,科大讯飞,2.97,9.37,636.79,2023,2,半年报,akshare,
007114,2023-06-30,2444,巨星科技,0.5,4.86,106.34,2023,2,半年报,akshare,
007114,2023-06-30,2472,双环传动,2.15,12.67,459.92,2023,2,半年报,akshare,
007114,2023-06-30,2517,恺英网络,1.94,26.37,415.06,2023,2,半年报,akshare,
007114,2023-06-30,2555,三七互娱,2.16,13.29,463.56,2023,2,半年报,akshare,
007114,2023-06-30,2558,巨人网络,0.75,9.0,161.37,2023,2,半年报,akshare,
007114,2023-06-30,2594,比亚迪,4.39,3.64,940.1,2023,2,半年报,akshare,
007114,2023-06-30,2605,姚记科技,1.14,5.28,245.15,2023,2,半年报,akshare,
007114,2023-06-30,2738,中矿资源,0.00,0.01,0.41,2023,2,半年报,legacy,
007114,2023-06-30,3031,中瓷电子,1.27,2.04,271.56,2023,2,半年报,akshare,
007114,2023-09-30,2050,三花智控,3.24,18.91,561.63,2023,3,季报,akshare,
007114,2023-09-30,2463,沪电股份,3.41,26.3,592.01,2023,3,季报,akshare,
007114,2023-12-31,1239,永达股份,0.00,0.01,0.28,2023,4,年报,legacy,
007114,2023-12-31,1306,夏厦精密,2.11,3.25,294.82,2023,4,年报,akshare,
007114,2023-12-31,1326,联域股份,0.00,0.01,0.30,2023,4,年报,legacy,
007114,2023-12-31,1328,登康口腔,0.00,0.01,0.22,2023,4,年报,legacy,
007114,2023-12-31,1358,兴欣新材,0.00,0.0,0.18,2023,4,年报,legacy,
007114,2023-12-31,1367,海森药业,0.00,0.0,0.17,2023,4,年报,legacy,
007114,2023-12-31,1378,德冠新材,0.00,0.01,0.29,2023,4,年报,legacy,
007114,2023-12-31,1380,华纬科技,0.00,0.01,0.41,2023,4,年报,legacy,
007114,2023-12-31,2050,三花智控,4.66,22.12,650.33,2023,4,年报,akshare,
007114,2023-12-31,2176,江特电机,0.4,4.09,55.22,2023,4,年报,akshare,
007114,2023-12-31,2273,水晶光电,1.7,17.5,236.95,2023,4,年报,akshare,
007114,2023-12-31,2351,漫步者,1.48,11.72,207.09,2023,4,年报,akshare,
007114,2023-12-31,2463,沪电股份,4.31,27.19,601.44,2023,4,年报,akshare,
007114,2023-12-31,2475,立讯精密,1.49,6.03,207.73,2023,4,年报,akshare,
007114,2023-12-31,2738,中矿资源,0.00,0.01,0.30,2023,4,年报,legacy,
007114,2023-12-31,3033,征和工业,1.11,4.34,155.42,2023,4,年报,akshare,
007114,2024-03-31,2050,三花智控,3.26,22.12,524.91,2024,1,季报,akshare,
007114,2024-03-31,2085,万丰奥威,3.01,28.76,486.04,2024,1,季报,akshare,
007114,2024-03-31,2463,沪电股份,4.79,25.59,772.31,2024,1,季报,akshare,
007114,2024-06-30,657,中钨高新,0.83,12.12,110.78,2024,2,半年报,akshare,
007114,2024-06-30,1359,平安电工,0.0,0.01,0.2,2024,2,半年报,akshare,
